date,ind10,bse,int_bond,int_stock
2012-10-05,8.165,18902.41,97.039894,3136.189941
2012-10-08,8.168,18846.26,97.856941,3112.350098
2012-10-09,8.16,18683.68,97.680717,3065.02002
2012-10-10,8.165,18670.34,98.36956,3051.780029
2012-10-11,8.167,18618.87,99.050446,3049.409912
2012-10-12,8.167,18471.37,99.298691,3044.110107
2012-10-15,8.155,18309.37,99.074409,3064.179932
2012-10-16,8.168,18339,97.704742,3101.169922
2012-10-17,8.168,18329.32,96.799599,3104.120117
2012-10-18,8.162,18460.38,96.206863,3072.870117
2012-10-19,8.149,18517.34,97.512482,3005.620117
2012-10-22,8.152,18506.57,96.887733,3016.959961
2012-10-23,8.161,18537.01,98.273445,2990.459961
2012-10-24,8.161,18842.08,97.304245,2981.699951
2012-10-25,8.147,19170.91,96.807594,2986.120117
2012-10-26,8.149,19339.9,98.233398,2987.949951
2012-10-31,8.159,19305.32,98.810089,2977.22998
2012-11-01,8.162,19348.12,98.001091,3020.060059
2012-11-02,8.149,19391.86,97.929024,2982.129883
2012-11-05,8.143,19486.8,98.481697,2999.659912
2012-11-06,8.155,19424.1,97.552628,3011.929932
2012-11-07,8.162,19409.69,99.322762,2937.290039
2012-11-08,8.169,19387.14,100.796562,2895.580078
2012-11-09,8.17,19355.26,100.908684,2904.870117
2012-11-12,8.169,19229.26,101.076927,2904.25
2012-11-13,8.152,19317.25,101.413284,2883.889893
2012-11-14,8.152,19244.42,101.509453,2846.810059
2012-11-15,8.135,19364.75,101.309204,2836.939941
2012-11-16,8.128,19476,101.221085,2853.129883
2012-11-19,8.129,19453.92,100.65239,2916.070068
2012-11-20,8.132,19242,99.64315,2916.679932
2012-11-21,8.135,19255.09,99.587097,2926.550049
2012-11-23,8.137,19417.46,99.490929,2966.850098
2012-11-26,8.128,19323.8,99.963554,2976.780029
2012-11-27,8.13,19444.84,100.355995,2967.790039
2012-11-28,8.133,19426.71,100.211845,2991.780029
2012-11-29,8.181,19580.81,100.227867,3012.030029
2012-11-30,8.215,19714.24,99.955544,3010.23999
2012-12-03,8.191,19764.78,100.047791,3002.199951
2012-12-04,8.197,19784.08,100.625664,2996.689941
2012-12-05,8.198,19691.42,100.577492,2973.699951
2012-12-06,8.195,19742.52,100.794174,2989.27002
2012-12-07,8.183,19666.59,99.863235,2978.040039
2012-12-10,8.191,19663.55,100.304626,2986.959961
2012-12-11,8.191,19663.64,99.542244,3022.300049
2012-12-12,8.215,19906.41,98.386513,3013.810059
2012-12-13,8.215,19986.82,98.458733,2992.159912
2012-12-14,8.211,19817.63,99.19709,2971.330078
2012-12-17,8.213,19964.03,97.712349,3010.600098
2012-12-18,8.19,20039.04,96.717163,3054.530029
2012-12-19,8.193,20101.82,97.038223,3044.360107
2012-12-20,8.193,19981.57,97.054237,3050.389893
2012-12-21,8.191,20026.61,98.113617,3021.01001
2012-12-24,8.201,19923.78,97.93705,3012.600098
2012-12-26,8.208,20103.53,98.28936,2990.159912
2012-12-27,8.226,20103.35,98.619133,2985.909912
2012-12-28,8.23,19990.9,99.182159,2960.310059
2012-12-31,8.23,20005,97.46891,3019.51001
2013-01-02,8.204,19894.98,96.165932,3112.26001
2013-01-03,8.191,19781.19,94.862923,3100.570068
2013-01-04,8.191,19751.19,95.23291,3101.659912
2013-01-07,8.206,19659.82,95.273117,3098.810059
2013-01-08,8.175,19639.72,95.90052,3091.810059
2013-01-09,8.177,19580.32,95.812027,3105.810059
2013-01-10,8.174,19484.77,95.54657,3121.76001
2013-01-11,8.171,19460.57,96.399208,3125.629883
2013-01-14,8.171,19561.04,96.133766,3117.5
2013-01-15,8.17,19608.08,96.576134,3110.780029
2013-01-16,8.159,19497.18,96.777222,3117.540039
2013-01-17,8.172,19468.15,95.812027,3136
2013-01-18,8.178,19501.08,96.552025,3134.709961
2013-01-22,8.177,19635.72,96.736984,3143.179932
2013-01-23,8.158,19642.75,96.592201,3153.669922
2013-01-24,8.142,19325.36,96.254372,3130.379883
2013-01-25,8.142,19317.01,94.935272,3149.709961
2013-01-28,8.14,19331.69,94.589417,3154.300049
2013-01-29,8.148,19015.14,94.066612,3153.659912
2013-01-30,8.154,19152.41,93.905777,3142.310059
2013-01-31,8.154,18861.54,94.364212,3142.129883
2013-02-01,8.143,18918.52,93.138947,3179.100098
2013-02-04,8.143,18877.96,94.332001,3131.169922
2013-02-05,8.143,19143.17,93.493622,3171.580078
2013-02-06,8.129,19252.61,94.259438,3168.47998
2013-02-07,8.131,19413.54,94.04985,3165.129883
2013-02-08,8.112,19683.23,94.412621,3193.870117
2013-02-11,8.111,19646.21,94.340042,3192
2013-02-12,8.106,19564.92,94.10627,3186.48999
2013-02-13,8.107,19362.55,93.340485,3196.879883
2013-02-14,8.107,19570.44,94.186928,3198.659912
2013-02-15,8.049,19427.56,93.912804,3192.030029
2013-02-19,7.994,19293.2,93.445244,3213.590088
2013-02-20,7.993,19008.1,93.727402,3164.409912
2013-02-21,7.967,18884.19,94.275551,3131.48999
2013-02-22,7.93,18792.87,94.340042,3161.820068
2013-02-25,7.933,18735.6,96.194115,3116.25
2013-02-26,7.9,18681.42,95.637939,3129.649902
2013-02-27,7.906,18704.53,95.355759,3162.26001
2013-02-28,7.897,18835.77,95.533134,3160.189941
2013-03-01,7.877,18864.75,96.053391,3169.73999
2013-03-04,7.866,19040.95,95.544411,3182.030029
2013-03-05,7.869,18801.64,95.269714,3224.129883
2013-03-06,7.8,18509.7,94.405334,3222.370117
2013-03-07,7.832,18450.23,93.678253,3232.090088
2013-03-08,7.881,18437.78,92.700768,3244.370117
2013-03-11,7.837,18226.48,92.789635,3252.870117
2013-03-12,7.861,18414.45,93.460152,3242.320068
2013-03-13,7.861,18542.2,93.36322,3245.120117
2013-03-14,7.849,18242.56,93.080467,3258.929932
2013-03-15,7.864,18357.8,93.516708,3249.070068
2013-03-18,7.885,18744.93,94.227615,3237.590088
2013-03-19,7.885,18731.16,94.865829,3229.100098
2013-03-20,7.863,19016.46,93.807549,3254.189941
2013-03-21,7.847,19169.83,94.712296,3222.600098
2013-03-22,7.891,19179.36,94.785034,3245
2013-03-25,7.912,19406.85,94.696198,3235.300049
2013-03-26,7.905,19286.72,94.809273,3252.47998
2013-03-27,7.937,19387.5,95.617058,3256.52002
2013-03-28,7.923,19504.18,95.132431,3267.52002
2013-04-01,7.907,19735.77,95.848915,3239.169922
2013-04-02,7.878,19575.64,95.460297,3254.860107
2013-04-03,7.843,19673.64,96.318474,3218.600098
2013-04-04,7.844,19888.95,97.468132,3224.97998
2013-04-05,7.858,19990.18,99.435478,3203.860107
2013-04-08,7.867,19939.04,98.674431,3222.25
2013-04-09,7.844,20082.62,98.431541,3237.860107
2013-04-10,7.818,20122.32,97.079491,3297.25
2013-04-11,7.832,19691.67,97.265701,3300.159912
2013-04-12,7.832,19722.29,98.714867,3294.949951
2013-04-15,7.824,20212.96,99.573082,3216.48999
2013-04-16,7.827,20247.33,98.755394,3264.629883
2013-04-17,7.804,20286.12,99.411148,3204.669922
2013-04-18,7.812,20223.98,99.654045,3166.360107
2013-04-19,7.799,20111.61,99.443558,3206.060059
2013-04-22,7.798,20062.24,99.516373,3233.550049
2013-04-23,7.816,19674.33,99.168259,3269.330078
2013-04-24,7.798,19704.33,99.41925,3269.649902
2013-04-25,7.872,20030.77,98.99015,3289.98999
2013-04-26,7.908,20160.82,99.896904,3279.26001
2013-04-29,7.885,20147.64,99.532555,3307.02002
2013-04-30,7.871,20215.4,99.589302,3328.790039
2013-05-01,7.86,19760.3,100.61235,3299.129883
2013-05-02,7.862,19610.48,100.482559,3340.620117
2013-05-03,7.839,19545.78,98.113449,3378.629883
2013-05-06,7.84,19568.22,97.870056,3392.969971
2013-05-07,7.888,19519.49,97.488777,3396.629883
2013-05-08,7.903,19429.23,97.642883,3413.27002
2013-05-09,7.865,19441.07,97.391403,3409.169922
2013-05-10,7.861,19143,96.34478,3436.580078
2013-05-13,7.863,19041.13,95.606468,3438.790039
2013-05-14,7.884,18827.16,94.568001,3462.610107
2013-05-15,7.903,19177.93,95.200783,3471.620117
2013-05-16,7.922,19325.87,96.190651,3465.23999
2013-05-17,7.933,19223.28,94.973648,3498.969971
2013-05-20,7.961,19245.7,94.860092,3496.429932
2013-05-21,7.948,18719.29,95.606468,3502.120117
2013-05-22,7.99,18774.24,94.186714,3463.300049
2013-05-23,7.99,18540.89,94.632896,3459.419922
2013-05-24,7.951,18629.15,94.762672,3459.139893
2013-05-28,7.96,18552.12,92.361198,3488.889893
2013-05-29,7.993,18875.95,93.399673,3467.52002
2013-05-30,7.964,19395.81,93.172485,3491.300049
2013-05-31,7.962,19577.39,92.856064,3455.909912
2013-06-03,7.931,19463.82,93.348099,3465.370117
2013-06-04,7.91,19177.76,92.486053,3445.26001
2013-06-05,7.882,19410.84,93.762901,3401.47998
2013-06-06,7.899,19495.82,93.705948,3424.050049
2013-06-07,7.9,19324.77,92.030632,3469.219971
2013-06-10,7.869,19439.48,91.591415,3473.77002
2013-06-11,7.831,19294.12,92.681221,3436.949951
2013-06-12,7.823,19676.06,91.355614,3400.429932
2013-06-13,7.803,19958.47,92.786964,3445.360107
2013-06-14,7.777,20034.48,92.56739,3423.560059
2013-06-17,7.782,19851.23,92.079407,3452.129883
2013-06-18,7.753,19948.73,92.128235,3482.179932
2013-06-19,7.734,20128.41,91.176689,3443.199951
2013-06-20,7.739,20149.85,89.680214,3364.639893
2013-06-21,7.773,20159.12,88.159386,3357.25
2013-06-24,7.743,20302.13,88.525345,3320.76001
2013-06-25,7.762,20090.68,87.736496,3347.889893
2013-06-26,7.731,19804.76,88.305794,3376.219971
2013-06-27,7.731,19748.19,89.208527,3401.860107
2013-06-28,7.723,19593.28,89.818489,3403.25
2013-07-01,7.735,19348.34,89.999481,3434.48999
2013-07-02,7.749,19345.7,89.942421,3433.399902
2013-07-03,7.743,19317.19,89.673378,3443.669922
2013-07-05,7.694,19164.02,86.616653,3479.379883
2013-07-08,7.605,19182.26,87.456245,3484.830078
2013-07-09,7.586,18733.04,87.545891,3504.26001
2013-07-10,7.585,18664.88,86.861153,3520.76001
2013-07-11,7.472,18789.34,87.880096,3578.300049
2013-07-12,7.457,18946.98,87.806755,3600.080078
2013-07-15,7.391,19229.84,88.271408,3607.48999
2013-07-16,7.404,19367.59,88.57296,3598.5
2013-07-17,7.338,18598.18,88.735992,3610
2013-07-18,7.351,18307.52,87.627426,3611.280029
2013-07-19,7.365,18246.04,89.013145,3587.610107
2013-07-22,7.382,17905.91,89.143509,3600.389893
2013-07-23,7.341,18312.94,88.768646,3579.27002
2013-07-24,7.341,18519.44,87.643723,3579.600098
2013-07-25,7.335,18558.13,87.611076,3605.189941
2013-07-26,7.356,17968.08,88.149101,3613.159912
2013-07-29,7.39,17996.15,87.505112,3599.139893
2013-07-30,7.441,18401.04,87.472542,3616.469971
2013-07-31,7.443,18619.72,87.790413,3626.370117
2013-08-01,7.244,18886.13,86.098869,3675.73999
2013-08-02,7.192,18234.66,87.046799,3689.590088
2013-08-05,7.208,18567.55,86.376709,3692.949951
2013-08-06,7.212,18979.76,86.630035,3665.77002
2013-08-07,7.242,19270.06,87.275574,3654.01001
2013-08-08,7.242,19997.09,87.512566,3669.120117
2013-08-09,7.278,19997.45,87.651512,3660.110107
2013-08-12,7.302,19781.88,87.054962,3669.949951
2013-08-13,7.291,19732.76,85.796509,3684.439941
2013-08-14,7.331,19742.47,85.927208,3669.27002
2013-08-15,7.314,19804.03,84.76683,3606.120117
2013-08-16,7.317,19962.16,84.472626,3602.780029
2013-08-19,7.255,20646.64,83.737221,3589.090088
2013-08-20,7.279,20263.71,84.382759,3613.590088
2013-08-21,7.263,19900.96,83.459328,3599.790039
2013-08-22,7.393,19920.21,84.309181,3638.709961
2013-08-23,7.433,19856.24,85.224464,3657.790039
2013-08-26,7.436,19893.85,85.649399,3657.570068
2013-08-27,7.518,19727.27,86.728065,3578.52002
2013-08-28,7.497,19379.77,86.025314,3593.350098
2013-08-29,7.579,19517.15,86.711739,3620.300049
2013-08-30,7.557,19902.07,86.613686,3589.870117
2013-09-03,7.439,19915.95,85.392067,3612.610107
2013-09-04,7.455,19895.1,85.203613,3649.040039
2013-09-05,7.464,19983.61,84.015518,3658.780029
2013-09-06,7.502,20249.26,84.433403,3660.01001
2013-09-09,7.419,20272.91,84.474388,3706.179932
2013-09-10,7.497,20528.59,83.884445,3729.02002
2013-09-11,7.572,20607.54,84.630028,3725.01001
2013-09-12,7.548,20547.62,84.515305,3715.969971
2013-09-13,7.522,20415.51,84.843102,3722.179932
2013-09-16,7.47,20882.89,84.277756,3717.850098
2013-09-17,7.535,20893.89,84.974159,3745.699951
2013-09-18,7.55,20864.97,86.022934,3783.639893
2013-09-19,8.068,20767.88,85.514931,3789.379883
2013-09-20,8.052,20725.43,85.965599,3774.72998
2013-09-23,7.987,20683.52,86.596474,3765.290039
2013-09-24,7.939,20570.28,87.530548,3768.25
2013-09-25,8.087,20929.01,87.710762,3761.100098
2013-09-26,8.175,21033.97,87.096252,3787.429932
2013-09-27,8.424,21164.52,87.309303,3781.590088
2013-09-30,8.193,21196.81,87.1782,3771.47998
2013-10-01,8.162,21239.36,86.913712,3817.97998
2013-10-02,8.129,20974.79,87.04512,3815.02002
2013-10-03,8.255,20894.94,86.905495,3774.340088
2013-10-04,8.172,20822.77,86.839745,3807.75
2013-10-07,8.065,20666.15,87.193024,3770.379883
2013-10-08,8.283,20490.96,87.217644,3694.830078
2013-10-09,8.201,20281.91,86.519386,3677.780029
2013-10-10,8.198,20194.4,86.659042,3760.75
2013-10-11,8.138,20399.42,86.634392,3791.870117
2013-10-14,8.125,20850.74,85.936127,3815.280029
2013-10-15,8.126,20890.82,85.878601,3794.01001
2013-10-16,8.126,20635.13,86.954758,3839.429932
2013-10-17,8.126,20229.05,87.743393,3863.149902
2013-10-18,8.297,20217.39,87.932365,3914.280029
2013-10-21,8.398,20605.08,87.653008,3920.050049
2013-10-22,8.499,20425.02,88.630615,3929.570068
2013-10-23,8.502,20420.26,88.975632,3907.070068
2013-10-24,8.884,20534.91,88.630615,3928.959961
2013-10-25,9.228,20791.93,88.959183,3943.360107
2013-10-28,8.903,20898.01,88.655251,3940.129883
2013-10-29,8.408,20854.92,88.770271,3952.340088
2013-10-30,8.234,20708.71,88.236282,3930.620117
2013-10-31,8.264,20957.81,88.425224,3919.709961
2013-11-01,8.339,20996.53,87.468109,3922.040039
2013-11-04,8.785,21326.42,87.550468,3936.590088
2013-11-05,8.961,21255.26,86.504364,3939.860107
2013-11-06,8.769,21171.41,86.545555,3931.949951
2013-11-07,8.596,20925.61,87.278648,3857.330078
2013-11-08,8.602,20715.58,85.178223,3919.22998
2013-11-11,8.463,20659.52,84.856979,3919.790039
2013-11-12,8.58,20612.14,85.252365,3919.919922
2013-11-13,8.386,20859.86,85.565376,3965.580078
2013-11-14,8.418,20708.62,86.092529,3972.73999
2013-11-15,8.631,21079.72,86.265488,3985.969971
2013-11-18,8.631,21101.03,86.784439,3949.070068
2013-11-19,8.631,21032.71,86.125458,3931.550049
2013-11-20,8.631,21074.59,84.659279,3921.27002
2013-11-21,8.473,21193.58,84.799339,3969.159912
2013-11-22,8.464,21143.01,85.59008,3991.649902
2013-11-25,8.5,21170.68,85.837204,3994.570068
2013-11-26,8.487,21140.48,86.15844,4017.75
2013-11-27,8.492,20888.33,86.010178,4044.75
2013-11-29,8.429,20851.33,86.034874,4059.889893
2013-12-02,8.438,20787.3,85.365669,4045.26001
2013-12-03,8.372,20693.24,85.679626,4037.199951
2013-12-04,8.193,20729.38,84.861732,4038
2013-12-05,8.578,20713.37,84.622169,4033.169922
2013-12-06,8.576,20758.49,85.026978,4062.52002
2013-12-09,8.851,21134.21,85.225243,4068.75
2013-12-10,8.839,21032.88,85.836594,4060.48999
2013-12-11,8.786,21289.49,85.175682,4003.810059
2013-12-12,8.718,21265.18,84.85347,3998.399902
2013-12-13,8.71,21063.62,85.266556,4000.97998
2013-12-16,8.71,21205.05,84.952606,4029.52002
2013-12-17,8.766,21251.12,85.332657,4023.679932
2013-12-18,8.728,21337.67,84.903069,4070.060059
2013-12-19,8.735,21373.66,84.820442,4058.139893
2013-12-20,8.635,21133.56,86.125771,4104.740234
2013-12-23,8.613,20707.45,85.638321,4148.899902
2013-12-24,8.683,20683.51,84.952606,4155.419922
2013-12-26,8.496,20647.3,84.625229,4167.180176
2013-12-27,8.455,20498.25,84.384842,4156.589844
2013-12-30,8.421,20513.85,84.965065,4154.200195
2013-12-31,8.489,20209.26,84.426315,4176.589844
2014-01-02,8.575,20211.93,84.683258,4143.069824
2014-01-03,8.66,20261.03,84.683258,4131.910156
2014-01-06,8.663,20310.74,85.039627,4113.680176
2014-01-07,8.602,20376.56,85.255142,4153.180176
2014-01-08,8.552,20334.27,85.023079,4165.609863
2014-01-09,8.604,20363.37,85.520386,4156.189941
2014-01-10,8.606,20448.49,86.539841,4174.669922
2014-01-13,8.631,20193.35,86.970871,4113.299805
2014-01-14,8.583,20366.82,86.572998,4183.02002
2014-01-15,8.579,20464.06,86.48185,4214.879883
2014-01-16,8.579,20634.21,87.062019,4218.689941
2014-01-17,8.656,20722.97,87.426735,4197.580078
2014-01-21,8.535,20536.64,87.493027,4225.759766
2014-01-22,8.573,20700.75,87.277512,4243
2014-01-23,8.625,20811.44,88.512505,4218.879883
2014-01-24,8.7,20852.47,89.084427,4128.169922
2014-01-27,8.705,20986.99,88.462769,4083.610107
2014-01-28,8.705,21120.12,88.678307,4097.959961
2014-01-29,8.737,20946.65,89.407677,4051.429932
2014-01-30,8.82,21209.73,89.150742,4123.129883
2014-01-31,8.849,21276.86,89.747452,4103.879883
2014-02-03,8.99,21513.87,90.841019,3996.959961
2014-02-04,8.954,21919.79,89.877167,4031.52002
2014-02-05,9.053,21934.83,89.046165,4011.550049
2014-02-06,8.918,21826.42,88.663902,4057.120117
2014-02-07,9.024,21856.22,88.73867,4125.859863
2014-02-10,9.024,21774.61,88.987961,4148.169922
2014-02-11,9.024,21809.8,88.472816,4191.049805
2014-02-12,9,21832.61,88.015709,4201.290039
2014-02-13,9.009,21832.86,88.514328,4240.669922
2014-02-14,9.035,21740.09,88.564178,4244.02002
2014-02-18,9.077,21753.75,88.763618,4272.779785
2014-02-19,9.099,21755.32,88.389694,4237.950195
2014-02-20,9.087,22055.48,88.173637,4267.549805
2014-02-21,9.042,22055.21,88.638985,4263.410156
2014-02-24,8.996,22095.3,88.414635,4292.970215
2014-02-25,9.014,22214.37,89.204048,4287.589844
2014-02-26,9.044,22339.97,89.677704,4292.060059
2014-02-27,9.048,22386.27,90.167984,4318.930176
2014-02-28,9.069,22446.44,90.217819,4308.120117
2014-03-03,9.09,22551.49,90.820053,4277.299805
2014-03-04,9.108,22509.07,89.453972,4351.970215
2014-03-05,9.165,22359.5,89.645561,4357.970215
2014-03-06,8.904,22343.45,88.762627,4352.129883
2014-03-07,8.835,22702.34,88.204506,4336.220215
2014-03-10,8.826,22715.33,88.329453,4334.450195
2014-03-11,8.85,22628.96,88.562675,4307.189941
2014-03-12,8.911,22484.93,89.1791,4323.330078
2014-03-13,8.865,22277.23,90.378578,4260.419922
2014-03-14,8.915,22628.84,90.395248,4245.399902
2014-03-17,8.784,22764.83,89.720551,4279.950195
2014-03-18,8.743,22758.37,90.045403,4333.310059
2014-03-19,8.797,22876.54,89.345718,4307.600098
2014-03-20,8.817,22688.07,89.187424,4319.290039
2014-03-21,8.866,22631.61,90.153717,4276.790039
2014-03-24,8.869,22466.19,90.795082,4226.390137
2014-03-25,8.889,22417.8,90.453537,4234.27002
2014-03-26,8.959,22403.89,91.161583,4173.580078
2014-03-27,8.858,22445.12,91.619713,4151.22998
2014-03-28,8.82,22508.42,91.103325,4155.759766
2014-03-31,8.844,22323.9,90.878342,4198.990234
2014-04-01,8.84,22344.04,90.101723,4268.040039
2014-04-02,8.834,22994.23,89.583916,4276.459961
2014-04-03,8.783,23551,89.976471,4237.740234
2014-04-04,8.789,23871.23,90.57769,4127.72998
2014-04-07,8.801,23815.12,91.120583,4079.75
2014-04-08,8.79,23905.6,91.33773,4112.990234
2014-04-09,8.758,24121.74,90.886726,4183.899902
2014-04-10,8.711,24363.05,91.730194,4054.110107
2014-04-11,8.639,24376.88,92.473473,3999.72998
2014-04-14,8.615,24298.02,92.231308,4022.689941
2014-04-15,8.627,24374.4,92.80751,4034.159912
2014-04-16,8.517,24693.35,92.924431,4086.22998
2014-04-17,8.553,24716.88,91.905594,4095.52002
2014-04-21,8.608,24549.51,91.830429,4121.549805
2014-04-22,8.665,24556.09,92.13942,4161.459961
2014-04-23,8.738,24234.15,92.665565,4126.970215
2014-04-24,8.765,24217.34,92.840912,4148.339844
2014-04-25,8.748,24684.85,92.974556,4075.560059
2014-04-28,8.774,24858.59,92.52359,4074.399902
2014-04-29,8.82,24805.83,92.398323,4103.540039
2014-04-30,8.77,25019.51,92.782478,4114.560059
2014-05-01,8.734,25396.46,93.777863,4127.450195
2014-05-02,8.679,25580.21,94.355484,4123.899902
2014-05-05,8.707,25583.69,93.786194,4138.060059
2014-05-06,8.717,25473.89,94.162933,4080.76001
2014-05-07,8.736,25576.21,93.828102,4067.669922
2014-05-08,8.69,25228.17,93.426216,4051.5
2014-05-09,8.74,25190.48,93.124878,4071.870117
2014-05-12,8.811,25521.19,92.748161,4143.859863
2014-05-13,8.865,25246.25,93.551765,4130.169922
2014-05-14,8.808,25201.8,94.564743,4100.629883
2014-05-15,8.805,25105.51,95.318199,4069.290039
2014-05-16,8.768,25031.32,95.050308,4090.590088
2014-05-19,8.788,25368.9,94.347092,4125.810059
2014-05-20,8.795,25313.74,94.556381,4096.890137
2014-05-21,8.885,25062.67,93.978737,4131.540039
2014-05-22,8.875,25099.92,93.844833,4154.339844
2014-05-23,8.915,25413.78,94.347092,4185.810059
2014-05-27,8.862,25516.35,94.899643,4237.069824
2014-05-28,8.904,25841.21,96.071655,4225.080078
2014-05-29,8.836,25823.75,95.560966,4247.950195
2014-05-30,8.842,25962.06,95.519104,4242.620117
